date,time,group,script.subjectid,build,blocknum,trialnum,blockcode,trialcode,pretrialpause,posttrialpause,trialduration,trialtimeout,response,correct,latency,stimulusnumber1,stimulusitem1,stimulusonset1,stimulusnumber2,stimulusitem2,stimulusonset2,stimulusnumber3,stimulusitem3,stimulusonset3,stimulusnumber4,stimulusitem4,stimulusonset4,stimulusnumber5,stimulusitem5,stimulusonset5,stimulusnumber6,stimulusitem6,stimulusonset6
51121,9:49:18,270202353,58,5.0.14.0,1,20,start,trial_n,0,500,0,0,NA_n,1,678,1,regular beer (4.5% ABV)       and £ 6.3,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),679
51121,9:49:18,270202353,58,5.0.14.0,1,21,start,trial_n,0,500,0,0,NA_n,1,665,1,regular beer (4.5% ABV)       and £ 7.3,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),665
51121,9:49:18,270202353,58,5.0.14.0,1,22,start,trial_n,0,500,0,0,NA_n,1,519,1,regular beer (4.5% ABV)       and £ 7.4,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),519
51121,9:49:18,270202353,58,5.0.14.0,1,23,start,trial_n,0,500,0,0,NA_n,1,700,1,regular beer (4.5% ABV)       and £ 7.45,1,1,non-alcoholic beer (0.0% ABV),1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),702
51121,9:49:18,270202353,58,5.0.14.0,1,24,start,trial_n,0,500,0,0,NA_n,1,804,1,regular beer (4.5% ABV)       and £ 7.55,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),805
51121,9:49:18,270202353,58,5.0.14.0,1,25,start,trial_n,0,500,0,0,NA_n,1,1397,1,regular beer (4.5% ABV)       and £ 8.55,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1398
51121,9:49:18,270202353,58,5.0.14.0,1,26,start,trial_n,0,500,0,0,NA_n,1,930,1,regular beer (4.5% ABV)       and £ 8.75,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),931
51121,9:49:18,270202353,58,5.0.14.0,1,27,start,trial_n,0,500,0,0,NA_n,1,742,1,regular beer (4.5% ABV)       and £ 9.25,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),743
51121,9:49:18,270202353,58,5.0.14.0,1,28,start,trial_n,0,500,0,0,NA_n,1,842,1,regular beer (4.5% ABV)       and £ 9.45,0,1,non-alcoholic beer (0.0% ABV),0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),842
51121,9:49:18,270202353,58,5.0.14.0,1,29,start,trial_n,0,500,0,0,NA_n,1,651,1,regular beer (4.5% ABV)       and £ 10.45,1,1,non-alcoholic beer (0.0% ABV),1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),651
50521,4:13:34,192911033,72,5.0.14.0,1,1,start,base_q,0,500,0,0,beer,0,15098,1,regular beer (4.5% ABV),3,1,non-alcoholic beer (0.0% ABV),3,1,or,3,1,Click on the answer of your choice,3,1,Which option would you prefer right NOW?,3,0,0,0
50521,4:13:34,192911033,72,5.0.14.0,1,2,start,check_beer,0,500,0,0,beer,0,58,1,You chose regular beer.       Please confirm your choice by again clicking on your chosen option.,2,1,regular beer (4.5% ABV),2,1,non-alcoholic beer (0.0% ABV),2,1,or,2,1,Click on the answer of your choice,2,1,Which option would you prefer right NOW?,2
50521,4:13:34,192911033,72,5.0.14.0,1,4,start,trial_e,0,500,0,0,NA,0,217,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.5,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),218
50521,4:13:34,192911033,72,5.0.14.0,1,5,start,check_finalE,0,500,0,0,beer,0,1602,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.5,0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
50521,4:13:34,192911033,72,5.0.14.0,1,6,start,trial_e,0,500,0,0,beer,1,1066,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.6,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1066
50521,4:13:34,192911033,72,5.0.14.0,1,7,start,trial_e,0,500,0,0,beer,1,963,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.65,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),966
50521,4:13:34,192911033,72,5.0.14.0,1,8,start,trial_e,0,500,0,0,beer,1,698,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.65,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),699
50521,4:13:34,192911033,72,5.0.14.0,1,9,start,trial_e,0,500,0,0,beer,1,521,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.85,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),521
50521,4:13:34,192911033,72,5.0.14.0,1,10,start,trial_e,0,500,0,0,beer,1,1073,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.9,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1074
50521,4:13:34,192911033,72,5.0.14.0,1,11,start,trial_e,0,500,0,0,beer,1,713,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 2,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),714
50521,4:13:34,192911033,72,5.0.14.0,1,12,start,trial_e,0,500,0,0,beer,1,545,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 2.5,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),546
50521,4:13:34,192911033,72,5.0.14.0,1,13,start,trial_e,0,500,0,0,beer,1,433,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 3.5,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),433
50521,4:13:34,192911033,72,5.0.14.0,1,14,start,trial_e,0,500,0,0,beer,1,969,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 3.7,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),969
50521,4:13:34,192911033,72,5.0.14.0,1,15,start,trial_e,0,500,0,0,beer,1,1058,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 4.7,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1059
50521,4:13:34,192911033,72,5.0.14.0,1,16,start,trial_e,0,500,0,0,beer,1,713,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 4.75,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),713
50521,4:13:34,192911033,72,5.0.14.0,1,17,start,trial_e,0,500,0,0,beer,1,481,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 5.25,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),481
50521,4:13:34,192911033,72,5.0.14.0,1,18,start,trial_e,0,500,0,0,beer,1,952,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 5.35,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),953
50521,4:13:34,192911033,72,5.0.14.0,1,19,start,trial_e,0,500,0,0,beer,1,801,1,regular beer (4.5% ABV),2,1,non-alcoholic beer (0.0% ABV)       and £ 5.55,2,1,Click on the answer of your choice,2,1,or,2,1,Which option would you prefer right NOW?,2,1,regular beer (4.5% ABV),805
50521,4:13:34,192911033,72,5.0.14.0,1,20,start,trial_e,0,500,0,0,beer,1,728,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 5.6,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),729
50521,4:13:34,192911033,72,5.0.14.0,1,21,start,trial_e,0,500,0,0,beer,1,736,1,regular beer (4.5% ABV),8,1,non-alcoholic beer (0.0% ABV)       and £ 6.6,8,1,Click on the answer of your choice,8,1,or,8,1,Which option would you prefer right NOW?,8,1,regular beer (4.5% ABV),737
50521,4:13:34,192911033,72,5.0.14.0,1,22,start,trial_e,0,500,0,0,beer,1,682,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 7.1,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),682
50521,4:13:34,192911033,72,5.0.14.0,1,23,start,trial_e,0,500,0,0,beer,1,466,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 7.3,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),466
50521,4:13:34,192911033,72,5.0.14.0,1,24,start,trial_e,0,500,0,0,beer,1,497,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 7.4,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),498
50521,4:13:34,192911033,72,5.0.14.0,1,25,start,trial_e,0,500,0,0,beer,1,771,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 7.45,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),772
50521,4:13:34,192911033,72,5.0.14.0,1,26,start,trial_e,0,500,0,0,NA,0,473,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 8.45,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),473
50521,4:13:34,192911033,72,5.0.14.0,1,27,start,check_finalE,0,500,0,0,NA,1,873,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,1,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 8.45,1,1,or,1,1,Click on the answer of your choice,1,1,Which option would you prefer right NOW?,1
51121,9:59:29,708142634,77,5.0.14.0,1,1,start,base_q,0,500,0,0,beer,0,13868,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV),0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0,0,0,0
51121,9:59:29,708142634,77,5.0.14.0,1,2,start,check_beer,0,500,0,0,beer,0,11937,1,You chose regular beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV),0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,9:59:29,708142634,77,5.0.14.0,1,4,start,trial_e,0,500,0,0,NA,0,19361,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.05,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),19361
51121,9:59:29,708142634,77,5.0.14.0,1,5,start,check_finalE,0,500,0,0,NA,1,395,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.05,0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,8:57:43,272222174,80,5.0.14.0,1,1,start,base_q,0,500,0,0,NA_n,0,120412,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV),1,1,or,1,1,Click on the answer of your choice,1,1,Which option would you prefer right NOW?,1,0,0,0
51121,8:57:43,272222174,80,5.0.14.0,1,2,start,check_NA,0,500,0,0,beer,0,1600,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV),0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,8:57:43,272222174,80,5.0.14.0,1,4,start,trial_e,0,500,0,0,beer,1,158,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.1,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),159
51121,8:57:43,272222174,80,5.0.14.0,1,5,start,trial_e,0,500,0,0,NA,0,721,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.6,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),721
51121,8:57:43,272222174,80,5.0.14.0,1,6,start,check_finalE,0,500,0,0,beer,0,15100,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.6,0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,8:57:43,272222174,80,5.0.14.0,1,7,start,trial_e,0,500,0,0,beer,1,2673,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV)       and £ 0.65,1,1,Click on the answer of your choice,1,1,or,1,1,Which option would you prefer right NOW?,1,1,regular beer (4.5% ABV),2673
51121,8:57:43,272222174,80,5.0.14.0,1,8,start,trial_e,0,500,0,0,beer,1,824,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 0.85,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),824
51121,8:57:43,272222174,80,5.0.14.0,1,9,start,trial_e,0,500,0,0,beer,1,1733,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.85,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1733
51121,8:57:43,272222174,80,5.0.14.0,1,10,start,trial_e,0,500,0,0,NA,0,16974,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.9,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),16975
51121,8:57:43,272222174,80,5.0.14.0,1,11,start,check_finalE,0,500,0,0,NA,1,14130,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.9,0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,9:01:42,933264771,62,5.0.14.0,1,1,start,base_q,0,500,0,0,beer,0,14423,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV),0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0,0,0,0
51121,9:01:42,933264771,62,5.0.14.0,1,2,start,check_beer,0,500,0,0,beer,0,16315,1,You chose regular beer.       Please confirm your choice by again clicking on your chosen option.,1,1,regular beer (4.5% ABV),1,1,non-alcoholic beer (0.0% ABV),1,1,or,1,1,Click on the answer of your choice,1,1,Which option would you prefer right NOW?,1
51121,9:01:42,933264771,62,5.0.14.0,1,4,start,trial_e,0,500,0,0,beer,1,56,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),57
51121,9:01:42,933264771,62,5.0.14.0,1,5,start,trial_e,0,500,0,0,beer,1,18982,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.5,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),18983
51121,9:01:42,933264771,62,5.0.14.0,1,6,start,trial_e,0,500,0,0,beer,1,2896,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.55,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),2897
51121,9:01:42,933264771,62,5.0.14.0,1,7,start,trial_e,0,500,0,0,beer,1,846,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.75,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),850
51121,9:01:42,933264771,62,5.0.14.0,1,8,start,trial_e,0,500,0,0,beer,1,1432,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 1.85,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1432
51121,9:01:42,933264771,62,5.0.14.0,1,9,start,trial_e,0,500,0,0,beer,1,593,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 2.35,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),593
51121,9:01:42,933264771,62,5.0.14.0,1,10,start,trial_e,0,500,0,0,beer,1,995,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 2.4,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),995
51121,9:01:42,933264771,62,5.0.14.0,1,11,start,trial_e,0,500,0,0,beer,1,680,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 3.4,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),681
51121,9:01:42,933264771,62,5.0.14.0,1,12,start,trial_e,0,500,0,0,beer,1,896,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 3.6,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),897
51121,9:01:42,933264771,62,5.0.14.0,1,13,start,trial_e,0,500,0,0,NA,0,984,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 3.7,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),985
51121,9:01:42,933264771,62,5.0.14.0,1,14,start,check_finalE,0,500,0,0,beer,0,949,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 3.7,0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,9:01:42,933264771,62,5.0.14.0,1,15,start,trial_e,0,500,0,0,NA,0,162,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 3.8,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),163
51121,9:01:42,933264771,62,5.0.14.0,1,16,start,check_finalE,0,500,0,0,beer,0,761,1,You chose non-alcoholic beer.       Please confirm your choice by again clicking on your chosen option.,0,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 3.8,0,1,or,0,1,Click on the answer of your choice,0,1,Which option would you prefer right NOW?,0
51121,9:01:42,933264771,62,5.0.14.0,1,17,start,trial_e,0,500,0,0,beer,1,1122,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 4,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),1122
51121,9:01:42,933264771,62,5.0.14.0,1,18,start,trial_e,0,500,0,0,beer,1,774,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 4.5,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),774
51121,9:01:42,933264771,62,5.0.14.0,1,19,start,trial_e,0,500,0,0,beer,1,674,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 5.5,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),674
51121,9:01:42,933264771,62,5.0.14.0,1,20,start,trial_e,0,500,0,0,beer,1,903,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 5.55,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),903
51121,9:01:42,933264771,62,5.0.14.0,1,21,start,trial_e,0,500,0,0,beer,1,794,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 5.75,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),795
51121,9:01:42,933264771,62,5.0.14.0,1,22,start,trial_e,0,500,0,0,beer,1,737,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 5.8,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),738
51121,9:01:42,933264771,62,5.0.14.0,1,23,start,trial_e,0,500,0,0,beer,1,960,1,regular beer (4.5% ABV),0,1,non-alcoholic beer (0.0% ABV)       and £ 5.9,0,1,Click on the answer of your choice,0,1,or,0,1,Which option would you prefer right NOW?,0,1,regular beer (4.5% ABV),961
